GEOID,NAME,num,den,child_poverty_rate_pct
05137950203,Census Tract 9502.03; Stone County; Arkansas,303,695,43.597122302158276
05137950204,Census Tract 9502.04; Stone County; Arkansas,120,458,26.200873362445414
05139950100,Census Tract 9501; Union County; Arkansas,114,608,18.75
05139950200,Census Tract 9502; Union County; Arkansas,142,707,20.084865629420086
05139950300,Census Tract 9503; Union County; Arkansas,123,562,21.88612099644128
05139950401,Census Tract 9504.01; Union County; Arkansas,46,365,12.602739726027398
05139950402,Census Tract 9504.02; Union County; Arkansas,43,962,4.46985446985447
05139950501,Census Tract 9505.01; Union County; Arkansas,237,893,26.539753639417693
05139950502,Census Tract 9505.02; Union County; Arkansas,116,625,18.56
05139950600,Census Tract 9506; Union County; Arkansas,146,743,19.65006729475101
05139950700,Census Tract 9507; Union County; Arkansas,59,1331,4.432757325319309
05139950800,Census Tract 9508; Union County; Arkansas,389,718,54.17827298050139
05139950900,Census Tract 9509; Union County; Arkansas,308,628,49.044585987261144
05139951000,Census Tract 9510; Union County; Arkansas,419,912,45.94298245614035
05141460100,Census Tract 4601; Van Buren County; Arkansas,99,1121,8.831400535236396
05141460200,Census Tract 4602; Van Buren County; Arkansas,185,762,24.278215223097114
05141460301,Census Tract 4603.01; Van Buren County; Arkansas,61,157,38.853503184713375
05141460303,Census Tract 4603.03; Van Buren County; Arkansas,27,142,19.014084507042252
05141460304,Census Tract 4603.04; Van Buren County; Arkansas,135,298,45.30201342281879
05141460400,Census Tract 4604; Van Buren County; Arkansas,92,525,17.523809523809526
05143010101,Census Tract 101.01; Washington County; Arkansas,14,999,1.4014014014014013
05143010107,Census Tract 101.07; Washington County; Arkansas,142,1554,9.137709137709138
05143010108,Census Tract 101.08; Washington County; Arkansas,21,1687,1.2448132780082988
05143010109,Census Tract 101.09; Washington County; Arkansas,26,682,3.812316715542522
05143010110,Census Tract 101.10; Washington County; Arkansas,292,1102,26.497277676950997
05143010111,Census Tract 101.11; Washington County; Arkansas,9,236,3.8135593220338984
05143010112,Census Tract 101.12; Washington County; Arkansas,0,641,0
05143010113,Census Tract 101.13; Washington County; Arkansas,84,2467,3.4049452776651803
05143010114,Census Tract 101.14; Washington County; Arkansas,255,556,45.86330935251799
05143010115,Census Tract 101.15; Washington County; Arkansas,77,796,9.673366834170855
05143010201,Census Tract 102.01; Washington County; Arkansas,184,1152,15.972222222222221
05143010202,Census Tract 102.02; Washington County; Arkansas,421,1421,29.627023223082336
05143010303,Census Tract 103.03; Washington County; Arkansas,159,1799,8.838243468593664
05143010304,Census Tract 103.04; Washington County; Arkansas,136,1985,6.851385390428211
05143010305,Census Tract 103.05; Washington County; Arkansas,200,1387,14.419610670511895
05143010306,Census Tract 103.06; Washington County; Arkansas,668,1579,42.30525649145029
05143010307,Census Tract 103.07; Washington County; Arkansas,185,1212,15.264026402640264
05143010401,Census Tract 104.01; Washington County; Arkansas,162,2015,8.03970223325062
05143010402,Census Tract 104.02; Washington County; Arkansas,269,1653,16.273442226255295
05143010404,Census Tract 104.04; Washington County; Arkansas,950,1229,77.29861676159479
05143010405,Census Tract 104.05; Washington County; Arkansas,253,1239,20.419693301049232
05143010501,Census Tract 105.01; Washington County; Arkansas,105,1856,5.657327586206897
05143010508,Census Tract 105.08; Washington County; Arkansas,121,1729,6.9982648930017355
05143010510,Census Tract 105.10; Washington County; Arkansas,41,1160,3.5344827586206895
05143010511,Census Tract 105.11; Washington County; Arkansas,54,1261,4.282315622521808
05143010512,Census Tract 105.12; Washington County; Arkansas,142,1473,9.640190088255261
05143010513,Census Tract 105.13; Washington County; Arkansas,143,854,16.74473067915691
05143010514,Census Tract 105.14; Washington County; Arkansas,308,1149,26.8059181897302
05143010515,Census Tract 105.15; Washington County; Arkansas,0,1412,0
05143010516,Census Tract 105.16; Washington County; Arkansas,117,504,23.214285714285715
05143010517,Census Tract 105.17; Washington County; Arkansas,0,1328,0
05143010518,Census Tract 105.18; Washington County; Arkansas,78,985,7.918781725888325
05143010519,Census Tract 105.19; Washington County; Arkansas,193,1612,11.972704714640198
05143010520,Census Tract 105.20; Washington County; Arkansas,0,733,0
05143010521,Census Tract 105.21; Washington County; Arkansas,35,594,5.892255892255892
05143010601,Census Tract 106.01; Washington County; Arkansas,258,475,54.31578947368421
05143010602,Census Tract 106.02; Washington County; Arkansas,207,453,45.6953642384106
05143010703,Census Tract 107.03; Washington County; Arkansas,518,820,63.170731707317074
05143010704,Census Tract 107.04; Washington County; Arkansas,134,415,32.28915662650602
05143010705,Census Tract 107.05; Washington County; Arkansas,320,827,38.694074969770256
05143010706,Census Tract 107.06; Washington County; Arkansas,0,244,0
05143011002,Census Tract 110.02; Washington County; Arkansas,304,1446,21.023513139695712
05143011003,Census Tract 110.03; Washington County; Arkansas,50,965,5.181347150259067
05143011004,Census Tract 110.04; Washington County; Arkansas,182,1046,17.399617590822178
05143011005,Census Tract 110.05; Washington County; Arkansas,52,1022,5.088062622309198
05143011006,Census Tract 110.06; Washington County; Arkansas,15,1699,0.8828722778104767
05143011103,Census Tract 111.03; Washington County; Arkansas,82,758,10.817941952506596
05143011104,Census Tract 111.04; Washington County; Arkansas,370,790,46.835443037974684
05143011105,Census Tract 111.05; Washington County; Arkansas,133,713,18.653576437587656
05143011106,Census Tract 111.06; Washington County; Arkansas,77,995,7.738693467336684
05143011107,Census Tract 111.07; Washington County; Arkansas,372,1568,23.724489795918366
05143011200,Census Tract 112; Washington County; Arkansas,8,580,1.3793103448275863
05143011301,Census Tract 113.01; Washington County; Arkansas,30,45,66.66666666666667
05143011302,Census Tract 113.02; Washington County; Arkansas,35,111,31.53153153153153
05145070100,Census Tract 701; White County; Arkansas,293,698,41.977077363896846
05145070200,Census Tract 702; White County; Arkansas,293,1772,16.534988713318285
05145070300,Census Tract 703; White County; Arkansas,246,1424,17.275280898876403
05145070401,Census Tract 704.01; White County; Arkansas,331,1237,26.758286176232822
05145070402,Census Tract 704.02; White County; Arkansas,383,1281,29.898516783762684
05145070501,Census Tract 705.01; White County; Arkansas,73,589,12.393887945670627
05145070502,Census Tract 705.02; White County; Arkansas,161,630,25.555555555555557
05145070600,Census Tract 706; White County; Arkansas,218,897,24.30323299888517
05145070700,Census Tract 707; White County; Arkansas,271,603,44.94195688225539
05145070801,Census Tract 708.01; White County; Arkansas,63,99,63.63636363636363
05145070802,Census Tract 708.02; White County; Arkansas,274,769,35.63068920676203
05145070901,Census Tract 709.01; White County; Arkansas,116,1320,8.787878787878787
05145070902,Census Tract 709.02; White County; Arkansas,9,1132,0.7950530035335689
05145071001,Census Tract 710.01; White County; Arkansas,52,580,8.96551724137931
05145071002,Census Tract 710.02; White County; Arkansas,97,670,14.477611940298507
05145071101,Census Tract 711.01; White County; Arkansas,347,848,40.91981132075472
05145071102,Census Tract 711.02; White County; Arkansas,119,694,17.146974063400577
05145071201,Census Tract 712.01; White County; Arkansas,27,1090,2.477064220183486
05145071202,Census Tract 712.02; White County; Arkansas,153,1533,9.980430528375734
05147490100,Census Tract 4901; Woodruff County; Arkansas,187,825,22.666666666666668
05147490200,Census Tract 4902; Woodruff County; Arkansas,187,444,42.11711711711712
05149952301,Census Tract 9523.01; Yell County; Arkansas,35,621,5.636070853462158
05149952302,Census Tract 9523.02; Yell County; Arkansas,11,792,1.3888888888888888
05149952401,Census Tract 9524.01; Yell County; Arkansas,71,598,11.872909698996656
05149952402,Census Tract 9524.02; Yell County; Arkansas,154,1305,11.800766283524904
05149952500,Census Tract 9525; Yell County; Arkansas,457,899,50.834260289210235
05149952600,Census Tract 9526; Yell County; Arkansas,17,475,3.5789473684210527
